"Field"	"model_id"	"name"	"type"	"growth_properties"	"parent_id"	"origin_patient_sample_id"	"comments"	"supplier"	"external_ids"	"publications"
	"SIDM01363"	"LUDLU-1"	"Cell Line"	"Adherent"			" "	"ECACC:92012463"	"ACH-000390,CVCL_2582,CCLE_Name:LUDLU1_LUNG"	
	"SIDM01238"	"ST"	"Cell Line"	"Suspension"	"SIDM00288"	"SIDS00667"	" ST is a subclone of Tanoue.
GR-ST is a subclone of ST cells transformed with human G-CSF receptor cDNA (JCRB)."	"RIKEN:RCB1181"	"CVCL_U347"	
	"SIDM00344"	"LCLC-97TM1"	"Cell Line"	"Adherent"			" "	"DSMZ:ACC-388"	"COSMIC946361,ACH-000596,CVCL_1376,CCLE_Name:LCLC97TM1_LUNG"	
	"SIDM00155"	"PCI-38"	"Cell Line"	"Unknown"			" "		"COSMIC1240205,ACH-002296,CVCL_M471,CCLE_Name:PCI38_UPPER_AERODIGESTIVE_TRACT"	
	"SIDM01802"	"JHC7"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-3267"	"ACH-001955,,CCLE_Name:JHC7_BONE"	
	"SIDM01902"	"21MT-1"	"Cell Line"	"Adherent"			" 21NT and 21PT were independent samples derived from primary tumours from the same patient.
21MT was derived from a pleural effusion sample taken 1 year after the primary tumour samples and was subsequently used to establish the cell lines 21MT-1 and 21MT-2 (PMID: 1977518). 
H16N2 was derived from normal mammary epithelial cells taken from the same patient as the 21T series cell lines (DOI: 10.1186/s13058-019-1173-5)."		"ACH-002400,,CCLE_Name:21MT1_BREAST"	1977518
	"SIDM00963"	"BT-474"	"Cell Line"	"Adherent"			" "	"DSMZ:ACC-64"	"COSMIC946359,ACH-000927,CVCL_0179,CCLE_Name:BT474_BREAST"	
	"SIDM01143"	"NK-92"	"Cell Line"	"Suspension"			" NK-92MI is an interleukin 2 independent Natural Killer Cell line derived from the NK-92 by transfection (ATCC)."	"ATCC:CRL-2407"	"CVCL_2142"	
	"SIDM00761"	"NCI-H196"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-5823"	"COSMIC1240186,ACH-000752,CVCL_1509,CCLE_Name:NCIH196_LUNG"	
	"SIDM01280"	"HCM-SANG-0310-C15"	"Organoid"	"Unknown"			" "			
	"SIDM00769"	"NCI-H1838"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-5899"	"COSMIC687807,ACH-000733,CVCL_1499,CCLE_Name:NCIH1838_LUNG"	
	"SIDM00652"	"NCI-H1105"	"Cell Line"	"Suspension"			" "	"ATCC:CRL-5856"	"COSMIC908468,ACH-000780,CVCL_1455,CCLE_Name:NCIH1105_LUNG"	
	"SIDM01022"	"MONO-MAC-1"	"Cell Line"	"Suspension"			" MONO-MAC-1 and MONO-MAC-6 are simultaneous sister cell lines derived from a peripheral blood sample from the same patient (DSMZ)."	"DSMZ:ACC-252"	"COSMIC1330955,ACH-001129,CVCL_1425,CCLE_Name:MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM01608"	"HEC-108"	"Cell Line"	"Adherent"			" "	"JCRB: JCRB1123"	"ACH-000990,CVCL_2923,CCLE_Name:HEC108_ENDOMETRIUM"	
	"SIDM01611"	"HEC-251"	"Cell Line"	"Adherent"			" "	"JCRB:JCRB1141"	"ACH-000996,CVCL_2927,CCLE_Name:HEC251_ENDOMETRIUM"	
	"SIDM01131"	"NCI-H82"	"Cell Line"	"Suspension"			" "	"ATCC:HTB-175"	"COSMIC688031,ACH-000355,CVCL_1591,CCLE_Name:NCIH82_LUNG"	
	"SIDM01624"	"253JB-V"	"Cell Line"	"Adherent"	"SIDM01529"	"SIDS01236"	" 253JB-V was derived from 253J following implantion into the muscular wall of the bladder of athymic nude mice. (10.1016/S0022-5347(01)66923-4)."	"KCLB:80002"	"ACH-000026,CVCL_7937,CCLE_Name:253JBV_URINARY_TRACT"	
	"SIDM00627"	"ME-180"	"Cell Line"	"Adherent"			" SF767 has been shown to be a derivative of ME-180 (PMID: 22570425)."	"ATCC:HTB-33"	"COSMIC687514,ACH-001359,CVCL_1401,CCLE_Name:ME180_CERVIX"	
	"SIDM01853"	"SKG-I"	"Cell Line"	"Adherent"			" The SKG-I-TS cell line was derived from SKG-I by transfection with a thymidylate synthase (TS)-expressing vector (DOI: 10.1002/ijc.11221)."	"JCRB:IFO50308"	"ACH-001651,,CCLE_Name:SKGI_ENDOMETRIUM"	
	"SIDM00661"	"HT"	"Cell Line"	"Suspension"			" "	"ATCC:CRL-2260"	"COSMIC907063,ACH-000914,CVCL_1290,CCLE_Name:HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM00110"	"B2-17"	"Cell Line"	"Adherent"			" B2-17 has been shown to be a derivitive of U251.
SNB19 has been shown to be a derivitive of U251 (ICLAC)."	"JCRB:IFO50361"	"CVCL_2864"	
	"SIDM00116"	"NCI-H522"	"Cell Line"	"Adherent"			" "	"NCI:NCI-H522"	"COSMIC905944,ACH-000343,CVCL_1567,CCLE_Name:NCIH522_LUNG"	
	"SIDM01018"	"KM-H2"	"Cell Line"	"Suspension"			" "	"DSMZ:ACC-8"	"COSMIC909976,ACH-000815,CVCL_1330,CCLE_Name:KMH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM00284"	"COLO-679"	"Cell Line"	"Adherent"			" "	"RIKEN:RCB0989"	"COSMIC906818,ACH-000805,CVCL_1130,CCLE_Name:COLO679_SKIN"	
	"SIDM00972"	"1205Lu"	"Cell Line"	"Adherent"			" 1205Lu was dervied by serial passaging of WM793 through immune deficient mice and harvesting lung metastases (DOI: 10.4172/1948-5956.1000401)."	"Rockland:1205Lu"	"CVCL_5239"	
	"SIDM00041"	"STS-0421"	"Cell Line"	"Unknown"			" "	"Unknown:Unknown"	"COSMIC1299061,ACH-002306,CVCL_X508,CCLE_Name:STS0421_SOFT_TISSUE"	
	"SIDM01319"	"PK-45P"	"Cell Line"	"Adherent"			" PK-45H and PK-45P were both derived from the same patient. (RIKEN)."	"RIKEN:RCB2141"	"CVCL_6749"	
	"SIDM01533"	"C75"	"Cell Line"	"Adherent"			" "	"ECACC:12022907"	"ACH-001458,CVCL_5248,CCLE_Name:C75_LARGE_INTESTINE"	
	"SIDM01685"	"NALM-19"	"Cell Line"	"Suspension"			" B239 and B240 are matched normal lines initiated by Epstein Barr virus (EBV) transformation of cells from the same blood sample as the tumour line NALM-19. (PMID: 1664237)"	"DSMZ:ACC-522"	"ACH-000130,,CCLE_Name:NALM19_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	1664237
	"SIDM00132"	"BxPC-3"	"Cell Line"	"Adherent"			" "	"ECACC:93120816"	"COSMIC906693,ACH-000535,CVCL_0186,CCLE_Name:BXPC3_PANCREAS"	
	"SIDM01095"	"SJRH30"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-2061"	"COSMIC909716,ACH-001189;ACH-001741;ACH-000833,CVCL_0041,CCLE_Name:SJRH30_SOFT_TISSUE"	
	"SIDM01650"	"LB2518-EBV"	"Cell Line"	"Suspension"			" LB2518-EBV is a matched normal line initiated by Epstein Barr virus (EBV) transformation from the same patient as LB2518-MEL."		"ACH-002354,,CCLE_Name:LB2518EBV_MATCHED_NORMAL_TISSUE"	
	"SIDM01286"	"HCM-SANG-0302-C15"	"Organoid"	"Unknown"			" "			
	"SIDM01003"	"KE-37"	"Cell Line"	"Suspension"			" "	"DSMZ:ACC-46"	"COSMIC907277,ACH-000101,CVCL_1327,CCLE_Name:KE37_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM00780"	"SNU-C2A"	"Cell Line"	"Semi-Adherent"			" SNU-C2A and SNU-C2B were both derived from the same nude mouse xenograft. SNU-C2A was derived at the third passage while SNU-C2B was derived at the fourth passage (ATCC)."	"ATCC:CCL-250.1"	"ACH-000967,CVCL_1709,CCLE_Name:SNUC2A_LARGE_INTESTINE"	3479249
	"SIDM00159"	"SNU-869"	"Cell Line"	"Adherent"			" "	"KCLB:00869"	"ACH-000182,CVCL_5101,CCLE_Name:SNU869_BILIARY_TRACT"	
	"SIDM00664"	"Hs-766T"	"Cell Line"	"Adherent"			" "	"ATCC:HTB-134"	"COSMIC1298141,ACH-000178,CVCL_0334,CCLE_Name:HS766T_PANCREAS"	
	"SIDM01082"	"SCC-25"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-1628"	"COSMIC910701,ACH-000188,CVCL_1682,CCLE_Name:SCC25_UPPER_AERODIGESTIVE_TRACT"	
	"SIDM00444"	"OACM5-1"	"Cell Line"	"Semi-Adherent"			" "	"DSMZ:ACC-696"	"COSMIC1503363,ACH-001368,CVCL_1842,CCLE_Name:OACM51_OESOPHAGUS"	
	"SIDM00984"	"BONNA-12"	"Cell Line"	"Adherent"			" "	"DSMZ:ACC-150"	"COSMIC906695,ACH-001452,CVCL_1090,CCLE_Name:BONNA12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM00201"	"EW-7"	"Cell Line"	"Unknown"			" "		"COSMIC949160,ACH-002119,CVCL_1217,CCLE_Name:EW7_BONE"	
	"SIDM01108"	"SK-LU-1"	"Cell Line"	"Adherent"			" "	"ATCC:HTB-57"	"COSMIC909721,ACH-000309,CVCL_0629,CCLE_Name:SKLU1_LUNG"	
	"SIDM01811"	"H413"	"Cell Line"	"Adherent"			" "	"ECACC:06092007"	"ACH-001511,,CCLE_Name:H413_UPPER_AERODIGESTIVE_TRACT"	1692339
	"SIDM01840"	"SKG-IIB"	"Cell Line"	"Adherent"			"Model reference: https://ci.nii.ac.jp/naid/110002117678/en SKG-IIB was established from the same individual as SKG-II (https://ci.nii.ac.jp/naid/110002117678/en).
The SKG-II-LUC and SKG-II-S cell lines were derived from SKG-II by transfection with LUC or TS-expressing vectors respectively (DOI: 10.1159/000063804). 
SKG-II-SF was established from SKG-II by growth in serum-free media (PMID: 9573483). 
The HKMUS cell line has been shown to be a SKG-II-SF derivative (PMID: 20143388)."			
	"SIDM00070"	"CRO-AP3"	"Cell Line"	"Suspension"			" "	"DSMZ:ACC-275"	"COSMIC1297440,ACH-002393,CVCL_1810,CCLE_Name:CROAP3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM01588"	"JHUEM-7"	"Cell Line"	"Adherent"			" "		"ACH-000993,CVCL_4658,CCLE_Name:JHUEM7_ENDOMETRIUM"	
	"SIDM00469"	"PSN1"	"Cell Line"	"Adherent"			" GR-M has been shown to be cross-contaminated with PSN1 (DOI: 10.1038/nature14397)."	"ECACC:94060601"	"COSMIC910546,ACH-000320,CVCL_1644,CCLE_Name:PSN1_PANCREAS"	
	"SIDM00254"	"NB5"	"Cell Line"	"Unknown"			" "		"COSMIC949176,ACH-002283,CVCL_8822,CCLE_Name:NB5_AUTONOMIC_GANGLIA"	
	"SIDM01083"	"SCC-15"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-1623"	"COSMIC910911,ACH-000254,CVCL_1681,CCLE_Name:SCC15_UPPER_AERODIGESTIVE_TRACT"	
	"SIDM00081"	"SK-MEL-28"	"Cell Line"	"Adherent"			" "	"NCI:SK-MEL-28"	"COSMIC905954,ACH-000615,CVCL_0526,CCLE_Name:SKMEL28_SKIN"	
	"SIDM01148"	"NCI-H929"	"Cell Line"	"Suspension"			" "	"ATCC:CRL-9068"	"COSMIC724825,ACH-000050,CVCL_1600,CCLE_Name:NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM00340"	"LP-1"	"Cell Line"	"Suspension"			" "	"DSMZ:ACC-41"	"COSMIC907791,ACH-000204,CVCL_0012,CCLE_Name:LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM01752"	"L3-3"	"Cell Line"	"Adherent"	"SIDM01654"	"SIDS01608"	"Derived through sequential passaging in nude mice of cell line COLO-357. The L3-3 cell line is one of multiple lines established by sequential passages of a human pancreatic cancer cell line COLO-357 through the nude mouse liver. (PMID: 1544114)"		"ACH-000685,,CCLE_Name:L33_PANCREAS"	
	"SIDM00180"	"LB996-RCC"	"Cell Line"	"Unknown"			" LB996-EBV is a matched normal line initiated by Epstein Barr virus (EBV) transformation from the same patient as LB996-RCC."		"COSMIC753585,ACH-002155,CVCL_1371,CCLE_Name:LB996RCC_KIDNEY"	
	"SIDM00629"	"MDA-MB-436"	"Cell Line"	"Adherent"			" "	"ATCC:HTB-130"	"COSMIC1240172,ACH-000573,CVCL_0623,CCLE_Name:MDAMB436_BREAST"	
	"SIDM01104"	"SK-MEL-31"	"Cell Line"	"Adherent"			" "	"ATCC:HTB-73"	"COSMIC909727,ACH-000640,CVCL_0600,CCLE_Name:SKMEL31_SKIN"	
	"SIDM01379"	"OCI-My7"	"Cell Line"	"Unknown"			" "		"ACH-000436,CVCL_E333,CCLE_Name:OCIMY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	10936422
	"SIDM01739"	"NCI-H889"	"Cell Line"	"Suspension"			" "	"ATCC:CRL-5817"	"ACH-000297,,CCLE_Name:NCIH889_LUNG"	
	"SIDM00062"	"HuH-6"	"Cell Line"	"Unknown"			" HUH-6-clone5 is a subclone of HuH-6 (PMID: 57894)."	"RIKEN:RCB1367"	"ACH-000671,CVCL_4381,CCLE_Name:HUH6_LIVER"	
	"SIDM00375"	"SKN-3"	"Cell Line"	"Unknown"			" "	"JCRB:JCRB1039"	"COSMIC1299059,ACH-002305,CVCL_3168,CCLE_Name:SKN3_UPPER_AERODIGESTIVE_TRACT"	
	"SIDM01447"	"SNU-466"	"Cell Line"	"Adherent"			" "	"KCLB:00466"	"ACH-000289,CVCL_5064,CCLE_Name:SNU466_CENTRAL_NERVOUS_SYSTEM"	11776963
	"SIDM01750"	"Hs-936-T"	"Cell Line"	"Unknown"			" "		"ACH-000801,,CCLE_Name:HS936T_SKIN"	
	"SIDM01245"	"BE-13"	"Cell Line"	"Suspension"	"SIDM00991"	"SIDS00454"	" BE-13 and PEER show identical DNA fingerprints presumably due to cross-contamination; however, their diploid and tetraploid karyotypes are indicative of earlier and later passage numbers suggesting that BE-13 is derived from PEER, rather than vice-versa (DSMZ)."	"DSMZ:ACC-396"	"COSMIC906763,ACH-002216,CVCL_1081,CCLE_Name:BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM00868"	"HCC1143-BL"	"Cell Line"	"Suspension"			" HCC1143-BL is a B-lymphoblastoid cell line initiated using peripheral blood lymphocytes obtained from the same patient as HCC1143 (ATCC)."	"ATCC:CRL-2362"	"ACH-002378,CVCL_1246,CCLE_Name:HCC1143_MATCHED_NORMAL_TISSUE"	
	"SIDM00425"	"OVTOKO"	"Cell Line"	"Unknown"			" "	"JCRB:JCRB1048"	"COSMIC1298365,ACH-000663,CVCL_3117,CCLE_Name:OVTOKO_OVARY"	9328139
	"SIDM00944"	"CL-11"	"Cell Line"	"Adherent"			" "	"DSMZ:ACC-467"	"COSMIC1290769,ACH-000249,CVCL_1978,CCLE_Name:CL11_LARGE_INTESTINE"	
	"SIDM00423"	"SU-DHL-8"	"Cell Line"	"Suspension"			" "	"DSMZ:ACC-573"	"COSMIC1331038,ACH-000656,CVCL_2207,CCLE_Name:SUDHL8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM01565"	"Hs-618-T"	"Cell Line"	"Unknown"			" "		"ACH-000539,CVCL_0827,CCLE_Name:HS618T_FIBROBLAST"	
	"SIDM01612"	"HEC-265"	"Cell Line"	"Adherent"			" "	"JCRB:JCRB1142"	"ACH-000946,CVCL_2928,CCLE_Name:HEC265_ENDOMETRIUM"	
	"SIDM00007"	"MCC13"	"Cell Line"	"Unknown"			" "	"ECACC:10092302"	"COSMIC1333003,ACH-001550,CVCL_2583,CCLE_Name:MCC13_SKIN"	7814141
	"SIDM01664"	"MDA-PCa-2b"	"Cell Line"	"Adherent"			" MDA-PCa-2a and MDA-PCa-2b were derived from samples taken from different areas of the same tumour resection. (PMID: 9815652)"	"ATCC:CRL-2422"	"ACH-000952,,CCLE_Name:MDAPCA2B_PROSTATE"	9815652
	"SIDM01034"	"KOPN-8"	"Cell Line"	"Suspension"			" "	"DSMZ:ACC-552"	"COSMIC1330933,ACH-001106,CVCL_1866,CCLE_Name:KOPN8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM01570"	"JHOC-5"	"Cell Line"	"Adherent"			" "	"RIKEN:RCB1520 "	"ACH-000324,CVCL_4640,CCLE_Name:JHOC5_OVARY"	
	"SIDM01641"	"LS1034-PBL"	"Cell Line"	"Suspension"			" LS1034-PBL is a matched normal line initiated by Epstein Barr virus (EBV) transformation from the same patient as LS1034."		"ACH-002376,,CCLE_Name:LS1034_MATCHED_NORMAL_TISSUE"	
	"SIDM00705"	"NCI-BL209"	"Cell Line"	"Suspension"			" NCI-BL209 is a lymphoblastoid line from the same patient as NCI-H209 (ATCC)."	"ATCC:CRL-5948"	"ACH-002369,CVCL_2649,CCLE_Name:NCIBL209_MATCHED_NORMAL_TISSUE"	
	"SIDM00887"	"Daoy"	"Cell Line"	"Adherent"			" "	"ATCC:HTB-186"	"COSMIC906833,ACH-000211,CVCL_1167,CCLE_Name:DAOY_CENTRAL_NERVOUS_SYSTEM"	
	"SIDM00416"	"VAL"	"Cell Line"	"Suspension"			" "	"DSMZ:ACC-586"	"COSMIC1331048,ACH-001703,CVCL_1819,CCLE_Name:VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM00859"	"Farage"	"Cell Line"	"Suspension"			" "	"ATCC:CRL-2630"	"COSMIC1297449,ACH-001498,CVCL_3302,CCLE_Name:FARAGE_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM00406"	"SU-DHL-5"	"Cell Line"	"Suspension"			" "	"DSMZ:ACC-571"	"COSMIC1331036,ACH-000660,CVCL_1735,CCLE_Name:SUDHL5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM01173"	"TE-441-T"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-7767"	"COSMIC924248,ACH-000772,CVCL_1754,CCLE_Name:TE441T_SOFT_TISSUE"	
	"SIDM01697"	"Hs-822-T"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-7556"	"ACH-000229,,CCLE_Name:HS822T_FIBROBLAST"	
	"SIDM01028"	"KYSE-410"	"Cell Line"	"Adherent"			" "	"DSMZ:ACC-381"	"COSMIC753574,ACH-000809,CVCL_1352,CCLE_Name:KYSE410_OESOPHAGUS"	
	"SIDM00306"	"IA-LM"	"Cell Line"	"Adherent"			" "	"RIKEN:RCB0554"	"COSMIC910779,ACH-000672,CVCL_1302,CCLE_Name:IALM_LUNG"	
	"SIDM01261"	"YMB-1-E"	"Cell Line"	"Unknown"	"SIDM00314"	"SIDS01089"	" YMB-1 and YMB-1-E have been shown to be derivatives of ZR-75-1 (JCRB, ICLAC, PMID: 23136038)."	"JCRB:JCRB0825"	"COSMIC1303911,ACH-002208,CVCL_2815,CCLE_Name:YMB1E_BREAST"	
	"SIDM01467"	"TC-138"	"Cell Line"	"Unknown"			" "	"Childhood Cancer Repository:TC-138"	"ACH-001430,CVCL_4Z30,CCLE_Name:TC138_BONE"	
	"SIDM00753"	"NCI-H2023"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-5912"	"COSMIC1240187,ACH-000781,CVCL_1515,CCLE_Name:NCIH2023_LUNG"	
	"SIDM00329"	"L-540"	"Cell Line"	"Suspension"			" "	"DSMZ:ACC-72"	"COSMIC907323,ACH-000806,CVCL_1362,CCLE_Name:L540_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM01792"	"Mel-290"	"Cell Line"	"Adherent"			" "	"ICLC:HTL12002"	"ACH-002016,,CCLE_Name:MEL290_UVEA"	28018010
	"SIDM01887"	"TM87-16"	"Cell Line"	"Adherent"			" "		"ACH-000172,,CCLE_Name:TM87_SOFT_TISSUE"	1747867
	"SIDM00036"	"OUMS-23"	"Cell Line"	"Unknown"			" "	"JCRB:JCRB1022"	"COSMIC1298363,ACH-000296,CVCL_3088,CCLE_Name:OUMS23_LARGE_INTESTINE"	
	"SIDM00266"	"ES1"	"Cell Line"	"Unknown"			" "		"COSMIC949158,ACH-002103,CVCL_1198,CCLE_Name:ES1_BONE"	
	"SIDM00933"	"CAL-51"	"Cell Line"	"Adherent"			" "	"DSMZ:ACC-302"	"COSMIC910927,ACH-000856,CVCL_1110,CCLE_Name:CAL51_BREAST"	
	"SIDM00130"	"CFPAC-1"	"Cell Line"	"Adherent"			" "	"ECACC:91112501"	"COSMIC906821,ACH-000138,CVCL_1119,CCLE_Name:CFPAC1_PANCREAS"	
	"SIDM00224"	"IST-MES1"	"Cell Line"	"Adherent"			" "	"ICLC:HTL01005"	"COSMIC907173,ACH-000569,CVCL_1311,CCLE_Name:ISTMES1_PLEURA"	
	"SIDM01163"	"SW1573"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-2170"	"COSMIC724878,ACH-000677,CVCL_1720,CCLE_Name:SW1573_LUNG"	
	"SIDM00172"	"BB30-HNC"	"Cell Line"	"Unknown"			" BB30-PBL is a matched normal line initiated by Epstein Barr virus (EBV) transformation from the same patient as BB30-HNC."		"COSMIC753531,ACH-002212,CVCL_1076,CCLE_Name:BB30HNC_UPPER_AERODIGESTIVE_TRACT"	
	"SIDM00292"	"LU-165"	"Cell Line"	"Suspension"			" "	"RIKEN:RCB1184"	"COSMIC753589,ACH-002077,CVCL_1391,CCLE_Name:LU165_LUNG"	
	"SIDM01885"	"NP-5"	"Cell Line"	"Adherent"			" "	"JCRB:JCRB1569"	"ACH-001610,,CCLE_Name:NP5_CENTRAL_NERVOUS_SYSTEM"	
	"SIDM00684"	"LN-229"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-2611"	"COSMIC1240169,ACH-000595,CVCL_0393,CCLE_Name:LN229_CENTRAL_NERVOUS_SYSTEM"	10416987
	"SIDM01358"	"MCC15"	"Cell Line"	"Adherent"			" "		"CVCL_D021"	7814141
	"SIDM00545"	"Mewo"	"Cell Line"	"Adherent"			" "	"JCRB:JCRB0066"	"COSMIC908128,ACH-000987,CVCL_0445,CCLE_Name:MEWO_SKIN"	
	"SIDM00318"	"VMRC-RCW"	"Cell Line"	"Unknown"			" "	"JCRB:JCRB0813"	"COSMIC1240224,ACH-000484,CVCL_1790,CCLE_Name:VMRCRCW_KIDNEY"	
	"SIDM00123"	"ACHN"	"Cell Line"	"Adherent"			" "	"NCI:ACHN"	"COSMIC905950,ACH-000046,CVCL_1067,CCLE_Name:ACHN_KIDNEY"	
	"SIDM01244"	"Jurkat-Clone-E6-1"	"Cell Line"	"Suspension"	"SIDM01016"	"SIDS00539"	" J-RT3-T3-5 is a derivative mutant of the Jurkat subclone Jurkat-Clone-E61 that lacks the beta chain of the T cell antigen receptor (ATCC).
A3 is a wild-type A3 subclone of Jurkat generated through treatment with Fas Antibody and is very sensitive to Fas-mediated apoptosis (ATCC).
I-9-2 and I-2-1 are subclones of A3 generated by treating A3 clone with ICR-191 (frameshifting mutagen) in the presence of Fas Antibody for 3-5 weeks (ATCC).
I-9-2 has a mutation in the cysteine protease caspase-8/FLICE (ATCC).
I-2-1 has amutation in the adaptor FADD (ATCC).
Jurkat-Clone-E61 is a clone of Jurkat-FHCRC which is itself a derivative of the Jurkat cell line (ATCC).
JKT-beta-del is a derivative of Jurkat isolated by cell sorting and lacks the surface expression of the T-cell receptor alpha/beta/CD3 complex. (JCRB)"	"ATCC:TIB-152"	"CVCL_0367"	
	"SIDM01407"	"UM-UC-11"	"Cell Line"	"Adherent"			" "	"ECACC:08090507"	"ACH-001413,CVCL_2745,CCLE_Name:UMUC11_URINARY_TRACT"	
	"SIDM01799"	"KML-1"	"Cell Line"	"Suspension"			" "	"JCRB:JCRB1347"	"ACH-001539,,CCLE_Name:KML1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM01502"	"EFE-184"	"Cell Line"	"Adherent"			" "	"DSMZ:ACC 230"	"ACH-000435,CVCL_1191,CCLE_Name:EFE184_ENDOMETRIUM"	
	"SIDM00889"	"C-33-A"	"Cell Line"	"Adherent"			" "	"ATCC:HTB-31"	"COSMIC687505,ACH-001333,CVCL_1094,CCLE_Name:C33A_CERVIX"	
	"SIDM01186"	"UACC-893"	"Cell Line"	"Adherent"			" "	"ATCC:CRL-1902"	"COSMIC909778,ACH-000554,CVCL_1782,CCLE_Name:UACC893_BREAST"	
	"SIDM01983"	"CCLF_PEDS_0003_T"	"Cell Line"	"Unknown"			" "		"ACH-001164,,CCLE_Name:CCLFPEDS0003T_SOFT_TISSUE"	
	"SIDM00226"	"IMR-32"	"Cell Line"	"Adherent"			" IMR-5 is a subclone of IMR-32 (DOI: 10.1016/S0304-3835(02)00581-5)."	"ATCC:CCL-127"	"COSMIC998183,ACH-000310,CVCL_0346,CCLE_Name:IMR32_AUTONOMIC_GANGLIA"	
	"SIDM01684"	"B239"	"Cell Line"	"Unknown"			" B239 and B240 are matched normal lines initiated by Epstein Barr virus (EBV) transformation of cells from the same blood sample as the tumour line NALM-19. (PMID: 1664237)"			1664237
	"SIDM00136"	"HT-29"	"Cell Line"	"Adherent"			" WiDr has been shown to be a derivitive of HT-29 (ICLAC)."	"NCI:HT-29"	"COSMIC905939,ACH-000552,CVCL_0320,CCLE_Name:HT29_LARGE_INTESTINE"	
	"SIDM00608"	"KMS-11"	"Cell Line"	"Unknown"			" "	"JCRB:JCRB1179"	"COSMIC1659817,ACH-000714,CVCL_2989,CCLE_Name:KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM00839"	"LoVo"	"Cell Line"	"Adherent"			" NCOL-1 has been shown to be derived from LoVo (ICLAC)."	"JCRB:IFO50067"	"COSMIC907790,ACH-000950,CVCL_0399,CCLE_Name:LOVO_LARGE_INTESTINE"	
	"SIDM00675"	"HCC38"	"Cell Line"	"Semi-Adherent"			" HCC38-BL is a B-lymphoblastoid cell line initiated by Epstein Barr virus (EBV) transformation of peripheral blood lymphocytes obtained from the same patient as HCC38 (ATCC)."	"ATCC:CRL-2314"	"COSMIC749717,ACH-000276,CVCL_1267,CCLE_Name:HCC38_BREAST"	
	"SIDM00939"	"CAL-12T"	"Cell Line"	"Adherent"			" "	"DSMZ:ACC-443"	"COSMIC753540,ACH-000826,CVCL_1105,CCLE_Name:CAL12T_LUNG"	
	"SIDM00965"	"NCI-H446"	"Cell Line"	"Semi-Adherent"			" "	"ATCC:HTB-171"	"COSMIC688023,ACH-000800,CVCL_1562,CCLE_Name:NCIH446_LUNG"	
	"SIDM00921"	"Calu-6"	"Cell Line"	"Adherent"			" "	"ATCC:HTB-56"	"COSMIC724859,ACH-000264,CVCL_0236,CCLE_Name:CALU6_LUNG"	
	"SIDM01413"	"YD-8"	"Cell Line"	"Adherent"			" "	"KCLB:60501"	"ACH-000630,CVCL_L079,CCLE_Name:YD8_UPPER_AERODIGESTIVE_TRACT"	
	"SIDM01205"	"TUR"	"Cell Line"	"Suspension"	"SIDM01195"	"SIDS00413"	" TUR (TPA U937 Resistant) is a stably transfected cell line generated by Ralf Hass and Masanori Hirano in 1992 from U-937 (ATCC)."	"ATCC:CRL-2367"	"COSMIC909773,ACH-002314,CVCL_1775,CCLE_Name:TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE"	
	"SIDM01029"	"KYSE-270"	"Cell Line"	"Adherent"			" "	"DSMZ:ACC-380"	"COSMIC907319,ACH-000873,CVCL_1350,CCLE_Name:KYSE270_OESOPHAGUS"	
