Field	model_id	name	type	growth_properties	parent_id	origin_patient_sample_id	comments	supplier	external_ids	publications
	SIDM00166	SNU-1077	Cell Line	Adherent			 	KCLB:01077	ACH-000302,CVCL_5007,CCLE_Name:SNU1077_ENDOMETRIUM	
	SIDM01321	PK-1	Cell Line	Adherent			 KLM-1 and RPK-1 were both derived from the PK-1 cell line.  KLM-1 was generated through injection of PK-1 and tumour formation in nude mice. (RIKEN, PMID: 8872523). RPK-1 is a gemcitabine resistant sublcone of PK-1. (PMID: 22490663)	RIKEN:RCB1972	ACH-000307,CVCL_4717,CCLE_Name:PK1_PANCREAS	6205469.0
	SIDM00959	CMK	Cell Line	Suspension			 CMK11-5 is a subclone of CMK (PMID: 1391807). CMK, CMK-86 and CMK-11-5 share high SNP identity (DOI: 10.1038/nature11003).	DSMZ:ACC-392	COSMIC910566,ACH-000641,CVCL_0216,CCLE_Name:CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00991	PEER	Cell Line	Suspension			 BE-13 and PEER show identical DNA fingerprints presumably due to cross-contamination; however, their diploid and tetraploid karyotypes are indicative of earlier and later passage numbers suggesting that BE-13 is derived from PEER, rather than vice-versa (DSMZ).	DSMZ:ACC-6	COSMIC909261,ACH-000519,CVCL_1913,CCLE_Name:PEER_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00080	SK-MEL-5	Cell Line	Adherent			 	NCI:SK-MEL-5	COSMIC905956,ACH-000730,CVCL_0527,CCLE_Name:SKMEL5_SKIN	
	SIDM01038	JEKO-1	Cell Line	Suspension			 	DSMZ:ACC-553	COSMIC1327765,ACH-000357,CVCL_1865,CCLE_Name:JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00686	KLE	Cell Line	Adherent			 	ATCC:CRL-1622	COSMIC924187,ACH-000293,CVCL_1329,CCLE_Name:KLE_ENDOMETRIUM	
	SIDM00413	WSU-DLCL2	Cell Line	Suspension			 	DSMZ:ACC-575	COSMIC1331050,ACH-000534,CVCL_1902,CCLE_Name:WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01515	BLUE-1	Cell Line	Suspension			 	DSMZ:ACC 594	ACH-001450,CVCL_1967,CCLE_Name:BLUE1_HAEMATOPOIETIC_AND_LYMPHOID	
	SIDM01826	VP229	Cell Line	Adherent			 VP229 was derived from a breast cancer biopsy obtained from the primary tumour, VP267 was derived 14 months later from a local recurrence of the tumour (ECACC).	ECACC:05092804	ACH-001419,,CCLE_Name:VP229_BREAST	8877005.0
	SIDM00916	RPMI-7932	Cell Line	Adherent			 HCMB and RPMI-7932 were both derived from the same patient (ATCC). CHL-1 is a dervivative of RPMI-7932 (ATCC).  COLO-699N (COLO-699) and COLO-738 were found to be indistinguishable from RPMI-7932 by STR profiling. All three cell lines were received from the same depositor (ECACC).	ECACC:94072246	CVCL_2713	
	SIDM00559	KP-3L	Cell Line	Unknown			 KP-3L cells were established using tumor nodules removed from the liver of mouse that had KP-3 cells injected into the spleen (JCRB). KP-3N was derived from parent line KP-3 (PMID: 2172194).	JCRB:JCRB0178.1	CVCL_3006	
	SIDM01735	HuH-28	Cell Line	Adherent			 	JCRB:JCRB0426	ACH-000808,,CCLE_Name:HUH28_BILIARY_TRACT	
	SIDM00428	NB4	Cell Line	Suspension			 	DSMZ:ACC--207	COSMIC1323913,ACH-000294,CVCL_0005,CCLE_Name:NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00017	NCI-H2286	Cell Line	Unknown			 	ATCC:CRL-5938	COSMIC1298355,ACH-000912,CVCL_1545,CCLE_Name:NCIH2286_LUNG	
	SIDM01233	C2BBe1	Cell Line	Adherent	SIDM00891	SIDS00087	 The C2BBe1 (brush border expressing) cell line was cloned in 1988 from the Caco 2 cell line (ATCC).	ATCC:CRL-2102	COSMIC910700,ACH-000009,CVCL_1096,CCLE_Name:C2BBE1_LARGE_INTESTINE	
	SIDM00580	NOMO-1	Cell Line	Unknown			 	JCRB:IFO50474	COSMIC908451,ACH-000168,CVCL_1609,CCLE_Name:NOMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01675	NCI-H1618	Cell Line	Suspension			 	ATCC:CRL-5879	ACH-000179,,CCLE_Name:NCIH1618_LUNG	
	SIDM01855	PGA-1	Cell Line	Semi-Adherent			 PG-B95-8 is a matched normal line initiated by Epstein Barr virus (EBV) transformation from the same patient as PGA-1 (DSMZ).	DSMZ:ACC-766	ACH-001634,,CCLE_Name:PGA1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00113	TK10	Cell Line	Unknown			 	NCI:TK-10	COSMIC905980,ACH-001208,CVCL_1773,CCLE_Name:TK10_KIDNEY	
	SIDM01895	Mero-83	Cell Line	Adherent			Note made of patient's history of exposure to asbestos (ECACC). 	ECACC:09100106	ACH-001560,,CCLE_Name:MERO83_PLEURA	2474517.0
	SIDM00650	NCI-H128	Cell Line	Suspension			 NCI-BL128 is a matched normal line initiated by Epstein Barr virus (EBV) transformation from the same patient as NCI-H128. (ATCC)	ATCC:HTB-120	COSMIC753597,ACH-002286,CVCL_1460,CCLE_Name:NCIH128_LUNG	
	SIDM01132	PFSK-1	Cell Line	Adherent			 	ATCC:CRL-2060	COSMIC683667,ACH-001711,CVCL_1642,CCLE_Name:PFSK1_CENTRAL_NERVOUS_SYSTEM	
	SIDM00534	HT-115	Cell Line	Adherent			 	ECACC:85061104	COSMIC907289,ACH-000986,CVCL_2520,CCLE_Name:HT115_LARGE_INTESTINE	
	SIDM00950	DAN-G	Cell Line	Adherent			 	DSMZ:ACC-249	COSMIC1290797,ACH-000243,CVCL_0243,CCLE_Name:DANG_PANCREAS	
	SIDM00945	CL-34	Cell Line	Adherent			 	DSMZ:ACC-520	COSMIC1290771,ACH-000895,CVCL_1980,CCLE_Name:CL34_LARGE_INTESTINE	
	SIDM01136	PANC-08-13	Cell Line	Adherent			 	ATCC:CRL-2551	COSMIC925347,ACH-000417,CVCL_1638,CCLE_Name:PANC0813_PANCREAS	
	SIDM01696	JL-1	Cell Line	Adherent			 	DSMZ:ACC 596	ACH-000645,,CCLE_Name:JL1_PLEURA	
	SIDM00995	A431	Cell Line	Adherent			 	DSMZ:ACC-91	COSMIC910925,ACH-001328,CVCL_0037,CCLE_Name:A431_SKIN	
	SIDM00549	LC4-1	Cell Line	Suspension			 	JCRB:JCRB0114	COSMIC907787,ACH-002267,CVCL_1374,CCLE_Name:LC41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00161	SNU-308	Cell Line	Adherent			 	KCLB:00308	ACH-000141,CVCL_5048,CCLE_Name:SNU308_BILIARY_TRACT	
	SIDM01550	CHLA-06-ATRT	Cell Line	Suspension			 	ATCC:CRL-3038	ACH-001028,CVCL_AQ42,CCLE_Name:CHLA06ATRT_SOFT_TISSUE	
	SIDM01320	PK-45H	Cell Line	Adherent			 PK-45H and PK-45P were both derived from the same patient. (RIKEN).	RIKEN:RCB1973	ACH-000468,CVCL_6748,CCLE_Name:PK45H_PANCREAS	
	SIDM00997	8305C	Cell Line	Adherent			 	JCRB:JCRB0824	COSMIC906795,ACH-001306,CVCL_1053,CCLE_Name:8305C_THYROID	
	SIDM01674	NCI-H1819	Cell Line	Semi-Adherent			 NCI-H1819 and the matched normal line NCI-BL1819 were derived from the same patient as NCI-H1693 following chemotherapy. (PMID: 8806092)	ATCC:CRL-5897	ACH-000033,,CCLE_Name:NCIH1819_LUNG	
	SIDM00463	P12-ICHIKAWA	Cell Line	Suspension			 	DSMZ:ACC-34	COSMIC909251,ACH-000372,CVCL_1630,CCLE_Name:P12ICHIKAWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00915	NCI-H378	Cell Line	Suspension			 	ATCC:CRL-5808	COSMIC688022,ACH-002173,CVCL_1560,CCLE_Name:NCIH378_LUNG	
	SIDM00220	OC-314	Cell Line	Adherent			 OC-314, OC-315 and OC-316 share common ancestry (PMID: 15677628). Sanger and Broad Institute genomic data supports this conclusion for OC-314 & OC-316 (no data has been generated for OC-315).	ICLC:HTL98015	COSMIC909257,ACH-000962,CVCL_1616,CCLE_Name:OC314_OVARY	
	SIDM00822	COLO-206F	Cell Line	Semi-Adherent			 COLO-201, COLO-205 and COLO-206F were all established from the ascites fluid of a patient with adenocarcinoma of the colon. COLO-197 is a lymphoid line established from the original biopsy of the same patient. COLO-200 is a lymphoid line establisted from the peripheral blood of the same patient (PMID: 565251).	ECACC:93052620	COSMIC910565,,CVCL_1988	565251.0
	SIDM01397	WM983B	Cell Line	Adherent			 WM983A & WM983B were both derived from the same patient. WM983A was derived from the original tumour and WM983B was derived from a metastatic site. (Rockland)	Rockland:WM983B	ACH-000765,CVCL_6809,CCLE_Name:WM983B_SKIN	
	SIDM01130	NCI-H520	Cell Line	Adherent			 	ATCC:HTB-182	COSMIC908443,ACH-000395,CVCL_1566,CCLE_Name:NCIH520_LUNG	
	SIDM00393	SK-GT-2	Cell Line	Adherent			 	DSMZ:ACC-702	COSMIC1503364,ACH-001653,CVCL_2194,CCLE_Name:SKGT2_STOMACH	
	SIDM00842	COLO-320-HSR	Cell Line	Semi-Adherent			 COLO-320 and COLO-320-HSR share common ancestry.	ATCC:CCL-220.1	COSMIC910569,,CVCL_0220	
	SIDM01758	Toledo	Cell Line	Suspension			 	ATCC:CRL-2631	ACH-000285,,CCLE_Name:TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01169	TOV-21G	Cell Line	Adherent			 	ATCC:CRL-11730	COSMIC1240222,ACH-000885,CVCL_3613,CCLE_Name:TOV21G_OVARY	
	SIDM01309	HCM-SANG-0271-D12	Organoid	Unknown			 	ATCC:PDM-48		
	SIDM00431	MOLT-16	Cell Line	Suspension			 MOLT-16 and MOLT-17  are sister cell lines both established from the peripheral blood of the same patient (DSMZ).	DSMZ:ACC-29	COSMIC908147,ACH-000918,CVCL_1424,CCLE_Name:MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00300	LC-1-sq	Cell Line	Adherent			 LC-1F (Floating variant) is from the same patient as LC-1-sq (Lung Cancer-1/Squamous).  LC-1-sq-SF is a variant of LC-1-sq cultured in serum-free media (RIKEN).	RIKEN:RCB0455	COSMIC1298223,ACH-002156,CVCL_3008,CCLE_Name:LC1SQ_LUNG	
	SIDM01838	SNU-1544	Cell Line	Adherent			 	KCLB:01544	ACH-001786,,CCLE_Name:SNU1544_LARGE_INTESTINE	
	SIDM01165	SW1990	Cell Line	Adherent			 	ATCC:CRL-2172	COSMIC910907,ACH-000155,CVCL_1723,CCLE_Name:SW1990_PANCREAS	
	SIDM00910	CHP-212	Cell Line	Adherent			 	ATCC:CRL-2273	COSMIC906820,ACH-000120,CVCL_1125,CCLE_Name:CHP212_AUTONOMIC_GANGLIA	
	SIDM01884	MOTN-1	Cell Line	Suspension			 	DSMZ:ACC-559	ACH-001130,,CCLE_Name:MOTN1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	12127564.0
	SIDM01970	ONDA8	Cell Line	Adherent			 	JCRB:JCRB1578	ACH-001623,,CCLE_Name:ONDA8_CENTRAL_NERVOUS_SYSTEM	10551321.0
	SIDM01591	Hs-606-T	Cell Line	Adherent			 	ATCC:CRL-7368	ACH-000540,CVCL_0819,CCLE_Name:HS606T_FIBROBLAST	
	SIDM01249	AGR-ON	Cell Line	Suspension	SIDM00121	SIDS00816	 CEM/C1 is a camptothecin resistant derivative of the human T cell leukemia cell line CCRF CEM. CEM/C2 is a multi drug resistant derivative of the human T cell leukemia cell line CCRF CEM. AGR-ON is a derivative of CEM-AG, itself a derivative of CCRF-CEM, selected for ability to produce CSF (ATCC).	ATCC:CRL-8199	CVCL_J395	
	SIDM01505	DM-3	Cell Line	Adherent			 	DSMZ:ACC 595	ACH-000742,CVCL_2019,CCLE_Name:DM3_PLEURA	
	SIDM00399	SCC90	Cell Line	Adherent			 SCC152 was established from a recurrence of a squamous cell carcinoma which had been used to derive SCC90 (ATCC). 	DSMZ:ACC-670	COSMIC1299052,ACH-002315,CVCL_1899,CCLE_Name:SCC90_UPPER_AERODIGESTIVE_TRACT	
	SIDM01694	KASUMI-2	Cell Line	Suspension			 	DSMZ:ACC 526	ACH-000728,,CCLE_Name:KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01079	SH-4	Cell Line	Adherent			 	ATCC:CRL-7724	COSMIC909713,ACH-000441,CVCL_1692,CCLE_Name:SH4_SKIN	
	SIDM00818	RCC-JF	Cell Line	Adherent			 	CLS:RCC-JF	COSMIC1524415,ACH-002190,CVCL_5879,CCLE_Name:RCCJF_KIDNEY	
	SIDM01816	HCSC-1	Cell Line	Adherent			 	JCRB:JCRB1205	ACH-001516,,CCLE_Name:HCSC1_CERVIX	
	SIDM00551	KYSE-220	Cell Line	Adherent			 	JCRB:JCRB1086	COSMIC1240167,ACH-002263,CVCL_1359,CCLE_Name:KYSE220_OESOPHAGUS	
	SIDM00282	CW-2	Cell Line	Adherent			 	RIKEN:RCB0778	COSMIC910554,ACH-000998,CVCL_1151,CCLE_Name:CW2_LARGE_INTESTINE	
	SIDM00505	MIA-PaCa-2	Cell Line	Semi-Adherent			 	ECACC:85062806	COSMIC724870,ACH-000601,CVCL_0428,CCLE_Name:MIAPACA2_PANCREAS	
	SIDM01000	WM-115	Cell Line	Adherent			 WM115, WM266-4, WM239A and WM165-1 were all derived from the same patient.  WM115 cell line originated from the primary tumor, and WM239A, WM165-1 and WM266-4 were from individual lymph-node metastases (Rockland). 	Rockland:WM115	COSMIC909784,ACH-000304,CVCL_0040,CCLE_Name:WM115_SKIN	
	SIDM01623	HMY-1	Cell Line	Adherent			 	JCRB:JCRB1018	ACH-001522,CVCL_2950,CCLE_Name:HMY1_SKIN	
	SIDM01759	TO-175-T	Cell Line	Adherent			 	ATCC:CRL-7779	ACH-000125,,CCLE_Name:TO175T_FIBROBLAST	
	SIDM00322	T-T	Cell Line	Unknown			 	JCRB:JCRB0262	COSMIC1299064,ACH-000561,CVCL_3174,CCLE_Name:TT_OESOPHAGUS	
	SIDM01443	SNU-668	Cell Line	Adherent			 	KCLB:00668	ACH-000344,CVCL_5081,CCLE_Name:SNU668_STOMACH	
	SIDM00754	NCI-H1781	Cell Line	Adherent			 	ATCC:CRL-5894	COSMIC1298350,ACH-000379,CVCL_1494,CCLE_Name:NCIH1781_LUNG	
	SIDM01085	RT4	Cell Line	Adherent			 	ATCC:HTB-2	COSMIC687455,ACH-000242,CVCL_0036,CCLE_Name:RT4_URINARY_TRACT	
	SIDM00748	NCI-H1581	Cell Line	Semi-Adherent			 	ATCC:CRL-5878	COSMIC908471,ACH-000015,CVCL_1479,CCLE_Name:NCIH1581_LUNG	
	SIDM01867	Mero-48a	Cell Line	Adherent			Note made of patient's history of exposure to asbestos (ECACC). Mero-48a (Pleural Cavity), Mero-48b (Omentum), Mero-48c (Liver) and Mero-48d (Pericardium) are derived from 4 solid tumours taken from the same patient (DOI: 10.1002/ijc.2910440212).	ECACC:09100104	ACH-001558,,CCLE_Name:MERO48A_PLEURA	2474517.0
	SIDM01417	U-2904	Cell Line	Suspension			 	DSMZ:ACC 768	ACH-001677,CVCL_X504,CCLE_Name:U2904_HAEMATOPOIETIC_AND_LYMPHOID	
	SIDM00560	MKN7	Cell Line	Unknown			 	JCRB:JCRB1025	COSMIC924250,ACH-000678,CVCL_1417,CCLE_Name:MKN7_STOMACH	
	SIDM00328	TE-6	Cell Line	Unknown			 	JCRB:RCB1950	COSMIC946355,ACH-000605,CVCL_1765,CCLE_Name:TE6_OESOPHAGUS	
	SIDM00532	MOG-G-CCM	Cell Line	Adherent			 	ECACC:86022702	COSMIC908144,ACH-001125,CVCL_2613,CCLE_Name:MOGGCCM_CENTRAL_NERVOUS_SYSTEM	
	SIDM01850	RBE	Cell Line	Adherent			RBE and SSP-25 were originally reported to have been derived from the same patient. However, their STR profiles indicate that these cell lines come from different individuals (RIKEN). 	RIKEN:RCB1292	ACH-001856,,CCLE_Name:RBE_BILIARY_TRACT	
	SIDM01908	UT-7	Cell Line	Semi-Adherent			 UT-7-EPO is an erythropoietin-dependent subline of UT-7 (DOI: 10.1182/blood.V82.2.456.456).  UT-7-GM is a subline of UT-7 and is a bipotential cell line that can be induced to differentiate into erythroid and megakaryocytic lineages by EPO and TPO (DOI: 10.1182/blood.V89.11.4021).  UT-7-TPO is a thrombopoietin-dependent subline of UT-7-GM (DOI: 10.1182/blood.V87.11.4552.bloodjournal87114552).	DSMZ:ACC-137	ACH-001230,,CCLE_Name:UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1824823.0
	SIDM01477	COV413B	Cell Line	Adherent			 COV413A and COV413B are derived from the same patient. (ECACC).	ECACC:07071906	CVCL_2423	
	SIDM00767	NCI-H187	Cell Line	Suspension			 	ATCC:CRL-5804	COSMIC688007,ACH-001136,CVCL_1501,CCLE_Name:NCIH187_LUNG	
	SIDM01207	NC-37	Cell Line	Suspension	SIDM00844	SIDS00021	 TDL-4 has been shown to be a derivative of Raji (ICLAC). NC-37 has been shown to be a derivative of Raji by DNA fingerptrinting (ATCC).	ATCC:CCL-214	CVCL_3042	
	SIDM00006	MCC26	Cell Line	Unknown			 	ECACC:10092304	COSMIC1298234,ACH-001552,CVCL_2585,CCLE_Name:MCC26_SKIN	
	SIDM00911	COLO-699	Cell Line	Adherent			 HCMB and RPMI-7932 were both derived from the same patient (ATCC). CHL-1 is a dervivative of RPMI-7932 (ATCC).  COLO-699N (COLO-699) and COLO-738 were found to be indistinguishable from RPMI-7932 by STR profiling. All three cell lines were received from the same depositor (ECACC).	DSMZ:ACC-196	ACH-001041,CVCL_1992,CCLE_Name:COLO699_LUNG	
	SIDM01153	COLO-818	Cell Line	Unknown			 COLO-818 has been shown to come from the same patient as COLO-800 (DOI: 10.1002/ijc.25242.) COLO-800 and COLO-794 were both derived from the same patient (ECACC).	DSMZ:ACC-81	ACH-001044,CVCL_1998,CCLE_Name:COLO818_SKIN	
	SIDM01726	Hs-863-T	Cell Line	Adherent			 	ATCC:CRL-7598	ACH-000119,,CCLE_Name:HS863T_FIBROBLAST	
	SIDM00570	NUGC-4	Cell Line	Unknown			 	JCRB:JCRB0834	COSMIC1298357,ACH-000674,CVCL_3082,CCLE_Name:NUGC4_STOMACH	
	SIDM01619	HEC-6	Cell Line	Adherent			 	JCRB:JCRB1118	ACH-000984,CVCL_2931,CCLE_Name:HEC6_ENDOMETRIUM	
	SIDM00802	WM-164	Cell Line	Adherent			 451Lu is a selected xenograft aggressive metastatic sub-line of WM164 (Rockland).	Rockland:WM164	CVCL_7928	
	SIDM01378	OVMANA	Cell Line	Adherent			 	JCRB:JCRB1045	ACH-000646,CVCL_3111,CCLE_Name:OVMANA_OVARY	9328139.0
	SIDM01771	SNU-119	Cell Line	Adherent			 	KCLB:00119	ACH-000635,,CCLE_Name:SNU119_OVARY	
	SIDM01152	RERF-LC-MA	Cell Line	Adherent			 RERF-LC-MA has the same DNA profile as lung squamous carcinoma cell line SK-MES-1 (JCRB).	JCRB:812	CVCL_3153	
	SIDM00770	NCI-H1836	Cell Line	Suspension			 	ATCC:CRL-5898	COSMIC1240182,ACH-000559,CVCL_1498,CCLE_Name:NCIH1836_LUNG	
	SIDM01625	F-36E	Cell Line	Suspension	SIDM01498	SIDS01307	 F-36P is the parent of F-36E.  F-36P has been cultured with granulocyte-macrophage colony-stimulating factor (GM-CSF) or interleukin-3 (IL-3) while F-36E can be maintained in the presence of erythropoietin only. (PubMed=1834251).	RIKEN:RCB0776 	CVCL_2037	1834251.0
	SIDM01620	HKA-1	Cell Line	Adherent			 	JCRB:JCRB1017	ACH-001521,CVCL_2943,CCLE_Name:HKA1_SKIN	
	SIDM01873	MUTZ-3	Cell Line	Suspension			 	DSMZ:ACC-295	ACH-000084,,CCLE_Name:MUTZ3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	8667638.0
	SIDM01439	SNU-761	Cell Line	Adherent			 	KCLB:00761	ACH-000537,CVCL_5089,CCLE_Name:SNU761_LIVER	11819450.0
	SIDM01156	SW1271	Cell Line	Adherent			 	ATCC:CRL-2177	COSMIC1299062,ACH-000890,CVCL_1716,CCLE_Name:SW1271_LUNG	
	SIDM00009	MC-1010	Cell Line	Unknown			 	ATCC:CRL-12253	COSMIC907798,ACH-002390,CVCL_1396,CCLE_Name:MC1010_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00682	LN-Z308	Cell Line	Adherent			 LNZTA3WT4 was derived from the glioblastoma cell line LN-Z308 (ATCC).	unknown:unknown	ACH-000760,CVCL_0394,CCLE_Name:LNZ308_CENTRAL_NERVOUS_SYSTEM	
	SIDM00426	RH-41	Cell Line	Adherent			 RH-41 and RH-4 were both derived from the same patient sample. (PMID: 23882450)	DSMZ:ACC-592	COSMIC1240210,ACH-000100,CVCL_2176,CCLE_Name:RH41_SOFT_TISSUE	23882450.0
	SIDM00326	TE-8	Cell Line	Unknown			 	JCRB:RCB2098	COSMIC753623,ACH-000452,CVCL_1766,CCLE_Name:TE8_OESOPHAGUS	
	SIDM01782	YD-10B	Cell Line	Adherent			 	KCLB:60503	ACH-000723,,CCLE_Name:YD10B_UPPER_AERODIGESTIVE_TRACT	
	SIDM01825	VP267	Cell Line	Adherent			 VP229 was derived from a breast cancer biopsy obtained from the primary tumour, VP267 was derived 14 months later from a local recurrence of the tumour (ECACC).	ECACC:05092805		8877005.0
	SIDM00391	SK-MM-2	Cell Line	Suspension			 	DSMZ:ACC-430	COSMIC753612,ACH-000363,CVCL_1699,CCLE_Name:SKMM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01478	COV413A	Cell Line	Adherent			 COV413A and COV413B are derived from the same patient. (ECACC).	ECACC:07071905	ACH-001340,CVCL_2422,CCLE_Name:COV413A_OVARY	
	SIDM00307	RERF-LC-AI	Cell Line	Adherent			 GT3TKB has been shown to be cross contaminated with cell line RERF-LC-AI (PMID: 16643607).	RIKEN:RCB0444	ACH-000261,CVCL_4402,CCLE_Name:RERFLCAI_LUNG	
	SIDM00941	CAKI-1	Cell Line	Adherent			 	NCI:CAKI-1	COSMIC905963,ACH-000433,CVCL_0234,CCLE_Name:CAKI1_KIDNEY	
	SIDM01176	SUP-B15	Cell Line	Suspension			 	ATCC:CRL-1929	COSMIC1247871,ACH-000059,CVCL_0103,CCLE_Name:SUPB15_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01494	KNS-60	Cell Line	Adherent			 	JCRB:IFO50357	ACH-000445,CVCL_2798,CCLE_Name:KNS60_CENTRAL_NERVOUS_SYSTEM	
	SIDM01594	Hs-281-T	Cell Line	Adherent			 	ATCC:CRL-7227	ACH-000083,CVCL_0715,CCLE_Name:HS281T_FIBROBLAST	
	SIDM00347	TE-5	Cell Line	Unknown			 	JCRB:RCB1949	COSMIC735784,ACH-000408,CVCL_1764,CCLE_Name:TE5_OESOPHAGUS	
	SIDM01327	PaCaDD-183	Cell Line	Adherent			https://www.austinpublishinggroup.com/cancer-clinical-research/fulltext/cancer-v2-id1055.php 	DSMZ:ACC 751	CVCL_M468	
	SIDM01250	CEMC2	Cell Line	Suspension	SIDM00121	SIDS00816	 CEM/C1 is a camptothecin resistant derivative of the human T cell leukemia cell line CCRF CEM. CEM/C2 is a multi drug resistant derivative of the human T cell leukemia cell line CCRF CEM. AGR-ON is a derivative of CEM-AG, itself a derivative of CCRF-CEM, selected for ability to produce CSF (ATCC).	ATCC:CRL-2264	CVCL_3497	
	SIDM00909	COLO-829	Cell Line	Adherent			 COLO-829 was derived from a sample taken prior to chemotherapy for metastatic melanoma. COLO 829BL was established from the same patient by Epstein Barr virus (EBV) transformation of a sample of peripheral blood (ATCC).	ATCC:CRL-1974	COSMIC687448,ACH-000644,CVCL_1137,CCLE_Name:COLO829_SKIN	
	SIDM00853	GCT	Cell Line	Adherent			 	ATCC:TIB-223	COSMIC906999,ACH-000835,CVCL_1229,CCLE_Name:GCT_SOFT_TISSUE	
	SIDM00742	NCI-H1693	Cell Line	Adherent			 NCI-H1819 and the matched normal line NCI-BL1819 were derived from the same patient as NCI-H1693 following chemotherapy. (PMID: 8806092)	ATCC:CRL-5887	COSMIC687802,ACH-000021,CVCL_1488,CCLE_Name:NCIH1693_LUNG	
	SIDM01102	WIL2-NS	Cell Line	Suspension			 WIL2-S is a HAT sensitive variant of the WIL2-NS cell line (ATCC).	ATCC:CRL-8155	COSMIC1331049,ACH-002316,CVCL_2761,CCLE_Name:WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00408	MS-1	Cell Line	Suspension			 	ECACC:09111802	ACH-001131,CVCL_E995,CCLE_Name:MS1_SKIN	
	SIDM01096	SK-CO-1	Cell Line	Adherent			 	ATCC:HTB-39	COSMIC909718,ACH-000400,CVCL_0626,CCLE_Name:SKCO1_LARGE_INTESTINE	
	SIDM01482	COR-L47	Cell Line	Suspension			 	ECACC:92031915	ACH-000695,CVCL_2415,CCLE_Name:CORL47_LUNG	
	SIDM00715	NCI-H2030	Cell Line	Adherent			 	ATCC:CRL-5914	COSMIC722045,ACH-000521,CVCL_1517,CCLE_Name:NCIH2030_LUNG	
	SIDM01090	RKO	Cell Line	Adherent			 RKO-E6 was generated from the colon carcinoma line RKO by transfection with pCMV E6 using Lipofectin (ATCC).	ATCC:CRL-2577	COSMIC909698,ACH-000943,CVCL_0504,CCLE_Name:RKO_LARGE_INTESTINE	
	SIDM01774	PK-59	Cell Line	Adherent			 	RIKEN:RCB1901	ACH-000205,,CCLE_Name:PK59_PANCREAS	7622937.0
	SIDM00645	NCI-H1355	Cell Line	Suspension			 	ATCC:CRL-5865	COSMIC724866,ACH-000666,CVCL_1464,CCLE_Name:NCIH1355_LUNG	
	SIDM01660	KMRC-2	Cell Line	Adherent			 	JCRB:JCRB1011	ACH-000709,,CCLE_Name:KMRC2_KIDNEY	
	SIDM00785	KG-1	Cell Line	Suspension			 	ATCC:CRL-246	COSMIC907278,ACH-000386,CVCL_0374,CCLE_Name:KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00131	CCF-STTG1	Cell Line	Adherent			 	ECACC:90021502	COSMIC906823,ACH-000329,CVCL_1118,CCLE_Name:CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	
	SIDM00616	JHH-4	Cell Line	Adherent			 	JCRB:JCRB0435	COSMIC1240158,ACH-000476,CVCL_2787,CCLE_Name:JHH4_LIVER	
	SIDM01590	Hs-343-T	Cell Line	Adherent			 	ATCC:CRL-7245	ACH-000184,CVCL_0726,CCLE_Name:HS343T_FIBROBLAST	
	SIDM00003	M14	Cell Line	Unknown			 MDA-MB-435 and its variant MDA-MB435S have been found to be cross contaminated with M14 (ICLAC, DOI: 10.1002/ijc.31067)	NCI:M14	COSMIC905975,ACH-002159,CVCL_1395,CCLE_Name:M14_SKIN	
	SIDM00683	LNCaP-Clone-FGC	Cell Line	Semi-Adherent			 	ATCC:CRL-1740	COSMIC907788,ACH-000977,CVCL_1379,CCLE_Name:LNCAPCLONEFGC_PROSTATE	
	SIDM00836	SW403	Cell Line	Adherent			 	ATCC:CCL-230	COSMIC910908,ACH-000820,CVCL_0545,CCLE_Name:SW403_LARGE_INTESTINE	
	SIDM01011	KARPAS-1106P	Cell Line	Suspension			 	ECACC:6072607	COSMIC1327773,ACH-002254,CVCL_1821,CCLE_Name:KARPAS1106P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
